date,side,variant,regime,structure,ss,ls,sm,lm,entry,pnl,spot,settle,exp
2025-09-23,call,50d_skip_bear,BULL,BPC,6665.0,6655.0,40.6,36.45,3.95,394.03,6656.92,6688.46,2025-09-30
2025-09-23,call,em75_always_bull,BULL,BCD,6730.0,6720.0,11.8,14.6,3.0,-300.97,6656.92,6688.46,2025-09-30
2025-09-23,call,em75_always_short,BULL,BCC,6720.0,6730.0,14.6,11.8,2.6,259.03,6656.92,6688.46,2025-09-30
2025-09-23,call,em75_regime_follow,BULL,BCD,6730.0,6720.0,11.8,14.6,3.0,-300.97,6656.92,6688.46,2025-09-30
2025-09-23,call,em75_skip_bear,BULL,BCD,6730.0,6720.0,11.8,14.6,3.0,-300.97,6656.92,6688.46,2025-09-30
2025-09-23,put,put_regime,BULL,BPC,6590.0,6580.0,21.25,19.25,1.8,179.03,6656.92,6711.2,2025-10-01
2025-09-24,call,50d_always_bull,BEAR,BPC,6645.0,6635.0,38.9,34.8,3.9,389.03,6637.97,6711.2,2025-10-01
2025-09-24,call,50d_regime_follow,BEAR,BPD,6635.0,6645.0,34.8,38.9,4.3,-430.97,6637.97,6711.2,2025-10-01
2025-09-24,call,em75_always_bull,BEAR,BCD,6710.0,6700.0,12.5,15.5,3.2,679.03,6637.97,6711.2,2025-10-01
2025-09-24,call,em75_always_short,BEAR,BCC,6700.0,6710.0,15.5,12.5,2.8,-720.97,6637.97,6711.2,2025-10-01
2025-09-24,call,em75_regime_follow,BEAR,BCC,6700.0,6710.0,15.5,12.5,2.8,-720.97,6637.97,6711.2,2025-10-01
2025-09-24,put,put_regime,BEAR,BPD,6560.0,6570.0,17.65,19.65,2.2,-220.97,6637.97,6715.35,2025-10-02
2025-09-25,call,50d_always_bull,BEAR,BPC,6610.0,6600.0,42.3,38.25,3.85,384.03,6604.72,6715.35,2025-10-02
2025-09-25,call,50d_regime_follow,BEAR,BPD,6600.0,6610.0,38.25,42.3,4.25,-425.97,6604.72,6715.35,2025-10-02
2025-09-25,call,em75_always_bull,BEAR,BCD,6680.0,6670.0,14.4,17.4,3.2,679.03,6604.72,6715.35,2025-10-02
2025-09-25,call,em75_always_short,BEAR,BCC,6670.0,6680.0,17.4,14.4,2.8,-720.97,6604.72,6715.35,2025-10-02
2025-09-25,call,em75_regime_follow,BEAR,BCC,6670.0,6680.0,17.4,14.4,2.8,-720.97,6604.72,6715.35,2025-10-02
2025-09-25,put,put_regime,BEAR,BPD,6520.0,6530.0,20.3,22.3,2.2,-220.97,6604.72,6715.79,2025-10-03
2025-09-26,put,put_regime,BEAR,BPD,6570.0,6580.0,19.15,21.15,2.2,-220.97,6643.7,6740.28,2025-10-06
2025-09-29,call,50d_always_bull,BULL,BPC,6670.0,6660.0,41.65,37.15,4.3,429.03,6661.21,6740.28,2025-10-06
2025-09-29,call,50d_regime_follow,BULL,BPC,6670.0,6660.0,41.65,37.15,4.3,429.03,6661.21,6740.28,2025-10-06
2025-09-29,call,50d_skip_bear,BULL,BPC,6670.0,6660.0,41.65,37.15,4.3,429.03,6661.21,6740.28,2025-10-06
2025-09-29,call,em75_always_bull,BULL,BCD,6730.0,6720.0,9.4,12.1,2.9,709.03,6661.21,6740.28,2025-10-06
2025-09-29,call,em75_always_short,BULL,BCC,6720.0,6730.0,12.1,9.4,2.5,-750.97,6661.21,6740.28,2025-10-06
2025-09-29,call,em75_regime_follow,BULL,BCD,6730.0,6720.0,9.4,12.1,2.9,709.03,6661.21,6740.28,2025-10-06
2025-09-29,call,em75_skip_bear,BULL,BCD,6730.0,6720.0,9.4,12.1,2.9,709.03,6661.21,6740.28,2025-10-06
2025-09-29,put,put_regime,BULL,BPC,6600.0,6590.0,21.85,19.85,1.8,179.03,6661.21,6714.59,2025-10-07
2025-09-30,call,50d_always_bull,BULL,BPC,6695.0,6685.0,45.3,40.75,4.35,434.03,6688.46,6714.59,2025-10-07
2025-09-30,call,50d_regime_follow,BULL,BPC,6695.0,6685.0,45.3,40.75,4.35,434.03,6688.46,6714.59,2025-10-07
2025-09-30,call,50d_skip_bear,BULL,BPC,6695.0,6685.0,45.3,40.75,4.35,434.03,6688.46,6714.59,2025-10-07
2025-09-30,call,em75_always_bull,BULL,BCD,6755.0,6745.0,7.4,9.65,2.45,-245.97,6688.46,6714.59,2025-10-07
2025-09-30,call,em75_always_short,BULL,BCC,6745.0,6755.0,9.65,7.4,2.05,204.03,6688.46,6714.59,2025-10-07
2025-09-30,call,em75_regime_follow,BULL,BCD,6755.0,6745.0,7.4,9.65,2.45,-245.97,6688.46,6714.59,2025-10-07
2025-09-30,call,em75_skip_bear,BULL,BCD,6755.0,6745.0,7.4,9.65,2.45,-245.97,6688.46,6714.59,2025-10-07
2025-09-30,put,put_regime,BULL,BPC,6625.0,6615.0,25.45,23.25,2.0,199.03,6688.46,6753.72,2025-10-08
2025-10-01,call,50d_always_bull,BULL,BPC,6720.0,6710.0,39.6,35.35,4.05,404.03,6711.2,6753.72,2025-10-08
2025-10-01,call,50d_regime_follow,BULL,BPC,6720.0,6710.0,39.6,35.35,4.05,404.03,6711.2,6753.72,2025-10-08
2025-10-01,call,50d_skip_bear,BULL,BPC,6720.0,6710.0,39.6,35.35,4.05,404.03,6711.2,6753.72,2025-10-08
2025-10-01,call,em75_always_bull,BULL,BCD,6775.0,6765.0,9.3,12.1,3.0,-300.97,6711.2,6753.72,2025-10-08
2025-10-01,call,em75_always_short,BULL,BCC,6765.0,6775.0,12.1,9.3,2.6,259.03,6711.2,6753.72,2025-10-08
2025-10-01,call,em75_regime_follow,BULL,BCD,6775.0,6765.0,9.3,12.1,3.0,-300.97,6711.2,6753.72,2025-10-08
2025-10-01,call,em75_skip_bear,BULL,BCD,6775.0,6765.0,9.3,12.1,3.0,-300.97,6711.2,6753.72,2025-10-08
2025-10-01,put,put_regime,BULL,BPC,6650.0,6640.0,22.05,20.1,1.75,174.03,6711.2,6735.11,2025-10-09
2025-10-02,call,50d_always_bull,BULL,BPC,6725.0,6715.0,40.5,36.45,3.85,384.03,6715.35,6735.11,2025-10-09
2025-10-02,call,50d_regime_follow,BULL,BPC,6725.0,6715.0,40.5,36.45,3.85,384.03,6715.35,6735.11,2025-10-09
2025-10-02,call,50d_skip_bear,BULL,BPC,6725.0,6715.0,40.5,36.45,3.85,384.03,6715.35,6735.11,2025-10-09
2025-10-02,call,em75_always_bull,BULL,BCD,6785.0,6775.0,9.9,12.85,3.15,-315.97,6715.35,6735.11,2025-10-09
2025-10-02,call,em75_always_short,BULL,BCC,6775.0,6785.0,12.85,9.9,2.75,274.03,6715.35,6735.11,2025-10-09
2025-10-02,call,em75_regime_follow,BULL,BCD,6785.0,6775.0,9.9,12.85,3.15,-315.97,6715.35,6735.11,2025-10-09
2025-10-02,call,em75_skip_bear,BULL,BCD,6785.0,6775.0,9.9,12.85,3.15,-315.97,6715.35,6735.11,2025-10-09
2025-10-02,put,put_regime,BULL,BPC,6650.0,6640.0,22.8,21.0,1.6,-840.97,6715.35,6552.51,2025-10-10
2025-10-03,put,put_regime,BULL,BPC,6650.0,6640.0,23.1,21.25,1.65,164.03,6715.79,6654.72,2025-10-13
2025-10-06,call,50d_always_bull,BULL,BPC,6750.0,6740.0,36.65,32.5,3.95,-605.97,6740.28,6654.72,2025-10-13
2025-10-06,call,50d_regime_follow,BULL,BPC,6750.0,6740.0,36.65,32.5,3.95,-605.97,6740.28,6654.72,2025-10-13
2025-10-06,call,50d_skip_bear,BULL,BPC,6750.0,6740.0,36.65,32.5,3.95,-605.97,6740.28,6654.72,2025-10-13
2025-10-06,call,em75_always_bull,BULL,BCD,6805.0,6795.0,10.8,13.85,3.25,-325.97,6740.28,6654.72,2025-10-13
2025-10-06,call,em75_always_short,BULL,BCC,6795.0,6805.0,13.85,10.8,2.85,284.03,6740.28,6654.72,2025-10-13
2025-10-06,call,em75_regime_follow,BULL,BCD,6805.0,6795.0,10.8,13.85,3.25,-325.97,6740.28,6654.72,2025-10-13
2025-10-06,call,em75_skip_bear,BULL,BCD,6805.0,6795.0,10.8,13.85,3.25,-325.97,6740.28,6654.72,2025-10-13
2025-10-06,put,put_regime,BULL,BPC,6680.0,6670.0,19.95,18.1,1.65,-835.97,6740.28,6644.31,2025-10-14
2025-10-07,call,50d_regime_follow,BEAR,BPD,6710.0,6720.0,36.1,39.8,3.9,609.03,6714.59,6644.31,2025-10-14
2025-10-07,call,em75_always_short,BEAR,BCC,6775.0,6785.0,15.6,12.4,3.0,299.03,6714.59,6644.31,2025-10-14
2025-10-07,call,em75_regime_follow,BEAR,BCC,6775.0,6785.0,15.6,12.4,3.0,299.03,6714.59,6644.31,2025-10-14
2025-10-07,put,put_regime,BEAR,BPD,6635.0,6645.0,21.7,23.45,1.95,-195.97,6714.59,6671.06,2025-10-15
2025-10-08,call,50d_always_bull,BEAR,BPC,6760.0,6750.0,35.7,31.9,3.6,-640.97,6753.72,6671.06,2025-10-15
2025-10-08,call,50d_regime_follow,BEAR,BPD,6750.0,6760.0,31.9,35.7,4.0,599.03,6753.72,6671.06,2025-10-15
2025-10-08,call,em75_always_bull,BEAR,BCD,6820.0,6810.0,9.65,12.6,3.15,-315.97,6753.72,6671.06,2025-10-15
2025-10-08,call,em75_always_short,BEAR,BCC,6810.0,6820.0,12.6,9.65,2.75,274.03,6753.72,6671.06,2025-10-15
2025-10-08,call,em75_regime_follow,BEAR,BCC,6810.0,6820.0,12.6,9.65,2.75,274.03,6753.72,6671.06,2025-10-15
2025-10-08,put,put_regime,BEAR,BPD,6680.0,6690.0,18.9,20.65,1.95,804.03,6753.72,6629.07,2025-10-16
2025-10-09,call,50d_always_bull,BULL,BPC,6745.0,6735.0,42.5,38.4,3.9,-610.97,6735.11,6629.07,2025-10-16
2025-10-09,call,50d_regime_follow,BULL,BPC,6745.0,6735.0,42.5,38.4,3.9,-610.97,6735.11,6629.07,2025-10-16
2025-10-09,call,50d_skip_bear,BULL,BPC,6745.0,6735.0,42.5,38.4,3.9,-610.97,6735.11,6629.07,2025-10-16
2025-10-09,call,em75_always_bull,BULL,BCD,6805.0,6795.0,10.35,13.3,3.15,-315.97,6735.11,6629.07,2025-10-16
2025-10-09,call,em75_always_short,BULL,BCC,6795.0,6805.0,13.3,10.35,2.75,274.03,6735.11,6629.07,2025-10-16
2025-10-09,call,em75_regime_follow,BULL,BCD,6805.0,6795.0,10.35,13.3,3.15,-315.97,6735.11,6629.07,2025-10-16
2025-10-09,call,em75_skip_bear,BULL,BCD,6805.0,6795.0,10.35,13.3,3.15,-315.97,6735.11,6629.07,2025-10-16
2025-10-09,put,put_regime,BULL,BPC,6665.0,6655.0,23.25,21.4,1.65,65.01,6735.11,6664.01,2025-10-17
2025-10-10,call,50d_always_bull,BULL,BPC,6565.0,6555.0,105.95,101.0,4.75,474.03,6552.51,6664.01,2025-10-17
2025-10-10,call,50d_regime_follow,BULL,BPC,6565.0,6555.0,105.95,101.0,4.75,474.03,6552.51,6664.01,2025-10-17
2025-10-10,call,50d_skip_bear,BULL,BPC,6565.0,6555.0,105.95,101.0,4.75,474.03,6552.51,6664.01,2025-10-17
2025-10-10,call,em75_always_bull,BULL,BCD,6685.0,6675.0,15.7,17.9,2.4,-240.97,6552.51,6664.01,2025-10-17
2025-10-10,call,em75_always_short,BULL,BCC,6675.0,6685.0,17.9,15.7,2.0,199.03,6552.51,6664.01,2025-10-17
2025-10-10,call,em75_regime_follow,BULL,BCD,6685.0,6675.0,15.7,17.9,2.4,-240.97,6552.51,6664.01,2025-10-17
2025-10-10,call,em75_skip_bear,BULL,BCD,6685.0,6675.0,15.7,17.9,2.4,-240.97,6552.51,6664.01,2025-10-17
2025-10-13,call,50d_always_bull,BEAR,BPC,6665.0,6655.0,54.65,50.35,4.1,409.03,6654.72,6735.13,2025-10-20
2025-10-13,call,50d_regime_follow,BEAR,BPD,6655.0,6665.0,50.35,54.65,4.5,-450.97,6654.72,6735.13,2025-10-20
2025-10-13,call,em75_always_bull,BEAR,BCD,6740.0,6730.0,12.55,15.35,3.0,212.02,6654.72,6735.13,2025-10-20
2025-10-13,call,em75_always_short,BEAR,BCC,6730.0,6740.0,15.35,12.55,2.6,-253.96,6654.72,6735.13,2025-10-20
2025-10-13,call,em75_regime_follow,BEAR,BCC,6730.0,6740.0,15.35,12.55,2.6,-253.96,6654.72,6735.13,2025-10-20
2025-10-13,put,put_regime,BEAR,BPD,6565.0,6575.0,28.3,30.4,2.3,-230.97,6654.72,6735.35,2025-10-21
2025-10-14,call,50d_always_bull,BEAR,BPC,6655.0,6645.0,58.75,54.8,3.75,374.03,6644.31,6735.35,2025-10-21
2025-10-14,call,50d_regime_follow,BEAR,BPD,6645.0,6655.0,54.8,58.75,4.15,-415.97,6644.31,6735.35,2025-10-21
2025-10-14,call,em75_always_bull,BEAR,BCD,6740.0,6730.0,14.45,17.6,3.35,199.04,6644.31,6735.35,2025-10-21
2025-10-14,call,em75_always_short,BEAR,BCC,6730.0,6740.0,17.6,14.45,2.95,-240.98,6644.31,6735.35,2025-10-21
2025-10-14,call,em75_regime_follow,BEAR,BCC,6730.0,6740.0,17.6,14.45,2.95,-240.98,6644.31,6735.35,2025-10-21
2025-10-14,put,put_regime,BEAR,BPD,6540.0,6550.0,30.95,32.85,2.1,-210.97,6644.31,6699.4,2025-10-22
2025-10-15,call,50d_always_bull,BULL,BPC,6680.0,6670.0,57.35,53.5,3.65,364.03,6671.06,6699.4,2025-10-22
2025-10-15,call,50d_regime_follow,BULL,BPC,6680.0,6670.0,57.35,53.5,3.65,364.03,6671.06,6699.4,2025-10-22
2025-10-15,call,50d_skip_bear,BULL,BPC,6680.0,6670.0,57.35,53.5,3.65,364.03,6671.06,6699.4,2025-10-22
2025-10-15,call,em75_always_bull,BULL,BCD,6765.0,6755.0,15.8,19.0,3.4,-340.97,6671.06,6699.4,2025-10-22
2025-10-15,call,em75_always_short,BULL,BCC,6755.0,6765.0,19.0,15.8,3.0,299.03,6671.06,6699.4,2025-10-22
2025-10-15,call,em75_regime_follow,BULL,BCD,6765.0,6755.0,15.8,19.0,3.4,-340.97,6671.06,6699.4,2025-10-22
2025-10-15,call,em75_skip_bear,BULL,BCD,6765.0,6755.0,15.8,19.0,3.4,-340.97,6671.06,6699.4,2025-10-22
2025-10-15,put,put_regime,BULL,BPC,6575.0,6565.0,32.15,30.25,1.7,169.03,6671.06,6738.44,2025-10-23
2025-10-16,call,50d_always_bull,BEAR,BPC,6640.0,6630.0,81.05,76.9,3.95,394.03,6629.07,6738.44,2025-10-23
2025-10-16,call,50d_regime_follow,BEAR,BPD,6630.0,6640.0,76.9,81.05,4.35,-435.97,6629.07,6738.44,2025-10-23
2025-10-16,call,em75_always_bull,BEAR,BCD,6750.0,6740.0,17.0,20.05,3.25,-325.97,6629.07,6738.44,2025-10-23
2025-10-16,call,em75_always_short,BEAR,BCC,6740.0,6750.0,20.05,17.0,2.85,284.03,6629.07,6738.44,2025-10-23
2025-10-16,call,em75_regime_follow,BEAR,BCC,6740.0,6750.0,20.05,17.0,2.85,284.03,6629.07,6738.44,2025-10-23
2025-10-16,put,put_regime,BEAR,BPD,6495.0,6505.0,45.65,47.8,2.35,-235.97,6629.07,6791.69,2025-10-24
2025-10-17,call,50d_always_bull,BEAR,BPC,6670.0,6660.0,55.7,52.1,3.4,339.03,6664.01,6791.69,2025-10-24
2025-10-17,call,50d_regime_follow,BEAR,BPD,6660.0,6670.0,52.1,55.7,3.8,-380.97,6664.01,6791.69,2025-10-24
2025-10-17,call,em75_always_bull,BEAR,BCD,6765.0,6755.0,17.6,21.1,3.7,629.03,6664.01,6791.69,2025-10-24
2025-10-17,call,em75_always_short,BEAR,BCC,6755.0,6765.0,21.1,17.6,3.3,-670.97,6664.01,6791.69,2025-10-24
2025-10-17,call,em75_regime_follow,BEAR,BCC,6755.0,6765.0,21.1,17.6,3.3,-670.97,6664.01,6791.69,2025-10-24
2025-10-17,put,put_regime,BEAR,BPD,6555.0,6565.0,31.15,33.3,2.35,-235.97,6664.01,6875.16,2025-10-27
2025-10-20,call,em75_always_short,BULL,BCC,6805.0,6815.0,17.15,13.9,3.05,-695.97,6735.13,6875.16,2025-10-27
2025-10-21,call,em75_always_short,BULL,BCC,6800.0,6810.0,14.75,11.65,2.9,-710.97,6735.35,6890.89,2025-10-28
2025-10-22,call,50d_regime_follow,BEAR,BPD,6695.0,6705.0,46.95,50.7,3.95,-395.97,6699.4,6890.59,2025-10-29
2025-10-22,call,em75_always_short,BEAR,BCC,6775.0,6785.0,17.8,14.5,3.1,-690.97,6699.4,6890.59,2025-10-29
2025-10-22,call,em75_regime_follow,BEAR,BCC,6775.0,6785.0,17.8,14.5,3.1,-690.97,6699.4,6890.59,2025-10-29
2025-10-22,put,put_regime,BEAR,BPD,6600.0,6610.0,29.7,31.7,2.2,-220.97,6699.4,6822.34,2025-10-30
2025-10-23,call,50d_regime_follow,BEAR,BPD,6735.0,6745.0,46.4,50.25,4.05,-405.97,6738.44,6822.34,2025-10-30
2025-10-23,call,em75_always_short,BEAR,BCC,6815.0,6825.0,18.1,14.9,3.0,-434.95,6738.44,6822.34,2025-10-30
2025-10-23,call,em75_regime_follow,BEAR,BCC,6815.0,6825.0,18.1,14.9,3.0,-434.95,6738.44,6822.34,2025-10-30
2025-10-23,put,put_regime,BEAR,BPD,6640.0,6650.0,26.95,28.85,2.1,-210.97,6738.44,6840.2,2025-10-31
2025-10-24,call,em75_always_short,BULL,BCC,6865.0,6875.0,16.65,13.55,2.9,289.03,6791.69,6840.2,2025-10-31
2025-10-27,call,em75_always_short,BULL,BCC,6950.0,6960.0,17.45,14.5,2.75,274.03,6875.16,6851.97,2025-11-03
2025-10-28,call,em75_always_short,BULL,BCC,6965.0,6975.0,20.45,17.25,3.0,299.03,6890.89,6771.55,2025-11-04
2025-10-29,call,50d_always_bull,BULL,BPC,6900.0,6890.0,55.45,50.95,4.3,-570.97,6890.59,6796.29,2025-11-05
2025-10-29,call,50d_regime_follow,BULL,BPC,6900.0,6890.0,55.45,50.95,4.3,-570.97,6890.59,6796.29,2025-11-05
2025-10-29,call,50d_skip_bear,BULL,BPC,6900.0,6890.0,55.45,50.95,4.3,-570.97,6890.59,6796.29,2025-11-05
2025-10-29,call,em75_always_bull,BULL,BCD,6975.0,6965.0,15.25,18.15,3.1,-310.97,6890.59,6796.29,2025-11-05
2025-10-29,call,em75_always_short,BULL,BCC,6965.0,6975.0,18.15,15.25,2.7,269.03,6890.59,6796.29,2025-11-05
2025-10-29,call,em75_regime_follow,BULL,BCD,6975.0,6965.0,15.25,18.15,3.1,-310.97,6890.59,6796.29,2025-11-05
2025-10-29,call,em75_skip_bear,BULL,BCD,6975.0,6965.0,15.25,18.15,3.1,-310.97,6890.59,6796.29,2025-11-05
2025-10-29,put,put_regime,BULL,BPC,6805.0,6795.0,28.0,25.85,1.95,-805.97,6890.59,6720.32,2025-11-06
2025-10-30,call,50d_always_bull,BEAR,BPC,6830.0,6820.0,31.8,28.9,2.7,-730.97,6822.34,6720.32,2025-11-06
2025-10-30,call,50d_regime_follow,BEAR,BPD,6820.0,6830.0,28.9,31.8,3.1,689.03,6822.34,6720.32,2025-11-06
2025-10-30,call,em75_always_bull,BEAR,BCD,6910.0,6900.0,24.85,29.15,4.5,-450.97,6822.34,6720.32,2025-11-06
2025-10-30,call,em75_always_short,BEAR,BCC,6900.0,6910.0,29.15,24.85,4.1,409.03,6822.34,6720.32,2025-11-06
2025-10-30,call,em75_regime_follow,BEAR,BCC,6900.0,6910.0,29.15,24.85,4.1,409.03,6822.34,6720.32,2025-11-06
2025-10-30,put,put_regime,BEAR,BPD,6725.0,6735.0,14.95,16.3,1.55,464.05,6822.34,6728.8,2025-11-07
2025-10-31,call,50d_always_bull,BULL,BPC,6850.0,6840.0,49.15,44.95,4.0,-600.97,6840.2,6728.8,2025-11-07
2025-10-31,call,50d_regime_follow,BULL,BPC,6850.0,6840.0,49.15,44.95,4.0,-600.97,6840.2,6728.8,2025-11-07
2025-10-31,call,50d_skip_bear,BULL,BPC,6850.0,6840.0,49.15,44.95,4.0,-600.97,6840.2,6728.8,2025-11-07
2025-10-31,call,em75_always_bull,BULL,BCD,6925.0,6915.0,14.9,17.9,3.2,-320.97,6840.2,6728.8,2025-11-07
2025-10-31,call,em75_always_short,BULL,BCC,6915.0,6925.0,17.9,14.9,2.8,279.03,6840.2,6728.8,2025-11-07
2025-10-31,call,em75_regime_follow,BULL,BCD,6925.0,6915.0,14.9,17.9,3.2,-320.97,6840.2,6728.8,2025-11-07
2025-10-31,call,em75_skip_bear,BULL,BCD,6925.0,6915.0,14.9,17.9,3.2,-320.97,6840.2,6728.8,2025-11-07
2025-10-31,put,put_regime,BULL,BPC,6760.0,6750.0,26.5,24.45,1.85,184.03,6840.2,6832.43,2025-11-10
2025-11-03,call,50d_always_bull,BULL,BPC,6860.0,6850.0,43.35,39.35,3.8,-620.97,6851.97,6832.43,2025-11-10
2025-11-03,call,50d_regime_follow,BULL,BPC,6860.0,6850.0,43.35,39.35,3.8,-620.97,6851.97,6832.43,2025-11-10
2025-11-03,call,50d_skip_bear,BULL,BPC,6860.0,6850.0,43.35,39.35,3.8,-620.97,6851.97,6832.43,2025-11-10
2025-11-03,call,em75_always_bull,BULL,BCD,6930.0,6920.0,13.05,16.05,3.2,-320.97,6851.97,6832.43,2025-11-10
2025-11-03,call,em75_always_short,BULL,BCC,6920.0,6930.0,16.05,13.05,2.8,279.03,6851.97,6832.43,2025-11-10
2025-11-03,call,em75_regime_follow,BULL,BCD,6930.0,6920.0,13.05,16.05,3.2,-320.97,6851.97,6832.43,2025-11-10
2025-11-03,call,em75_skip_bear,BULL,BCD,6930.0,6920.0,13.05,16.05,3.2,-320.97,6851.97,6832.43,2025-11-10
2025-11-03,put,put_regime,BULL,BPC,6780.0,6770.0,23.8,21.8,1.8,179.03,6851.97,6846.61,2025-11-11
2025-11-04,call,em75_always_short,BULL,BCC,6855.0,6865.0,19.6,16.4,3.0,299.03,6771.55,6846.61,2025-11-11
2025-11-05,call,em75_always_short,BULL,BCC,6870.0,6880.0,17.45,14.35,2.9,289.03,6796.29,6850.92,2025-11-12
2025-11-06,call,em75_always_short,BULL,BCC,6810.0,6820.0,25.15,21.55,3.4,339.03,6720.32,6737.49,2025-11-13
2025-11-07,call,50d_always_bull,BEAR,BPC,6735.0,6725.0,53.8,49.85,3.75,285.02,6728.8,6734.11,2025-11-14
2025-11-07,call,50d_regime_follow,BEAR,BPD,6725.0,6735.0,49.85,53.8,4.15,-326.96,6728.8,6734.11,2025-11-14
2025-11-07,call,em75_always_bull,BEAR,BCD,6825.0,6815.0,21.25,24.8,3.75,-375.97,6728.8,6734.11,2025-11-14
2025-11-07,call,em75_always_short,BEAR,BCC,6815.0,6825.0,24.8,21.25,3.35,334.03,6728.8,6734.11,2025-11-14
2025-11-07,call,em75_regime_follow,BEAR,BCC,6815.0,6825.0,24.8,21.25,3.35,334.03,6728.8,6734.11,2025-11-14
2025-11-07,put,put_regime,BEAR,BPD,6620.0,6630.0,26.9,28.9,2.2,-220.97,6728.8,6672.41,2025-11-17
2025-11-10,call,50d_always_bull,BULL,BPC,6840.0,6830.0,46.9,42.65,4.05,-595.97,6832.43,6672.41,2025-11-17
2025-11-10,call,50d_regime_follow,BULL,BPC,6840.0,6830.0,46.9,42.65,4.05,-595.97,6832.43,6672.41,2025-11-17
2025-11-10,call,50d_skip_bear,BULL,BPC,6840.0,6830.0,46.9,42.65,4.05,-595.97,6832.43,6672.41,2025-11-17
2025-11-10,call,em75_always_bull,BULL,BCD,6910.0,6900.0,13.9,16.8,3.1,-310.97,6832.43,6672.41,2025-11-17
2025-11-10,call,em75_always_short,BULL,BCC,6900.0,6910.0,16.8,13.9,2.7,269.03,6832.43,6672.41,2025-11-17
2025-11-10,call,em75_regime_follow,BULL,BCD,6910.0,6900.0,13.9,16.8,3.1,-310.97,6832.43,6672.41,2025-11-17
2025-11-10,call,em75_skip_bear,BULL,BCD,6910.0,6900.0,13.9,16.8,3.1,-310.97,6832.43,6672.41,2025-11-17
2025-11-10,put,put_regime,BULL,BPC,6755.0,6745.0,24.85,22.75,1.9,-810.97,6832.43,6617.32,2025-11-18
2025-11-11,call,50d_always_bull,BULL,BPC,6855.0,6845.0,44.15,40.0,3.95,-605.97,6846.61,6617.32,2025-11-18
2025-11-11,call,50d_regime_follow,BULL,BPC,6855.0,6845.0,44.15,40.0,3.95,-605.97,6846.61,6617.32,2025-11-18
2025-11-11,call,50d_skip_bear,BULL,BPC,6855.0,6845.0,44.15,40.0,3.95,-605.97,6846.61,6617.32,2025-11-18
2025-11-11,call,em75_always_bull,BULL,BCD,6925.0,6915.0,12.6,15.55,3.15,-315.97,6846.61,6617.32,2025-11-18
2025-11-11,call,em75_always_short,BULL,BCC,6915.0,6925.0,15.55,12.6,2.75,274.03,6846.61,6617.32,2025-11-18
2025-11-11,call,em75_regime_follow,BULL,BCD,6925.0,6915.0,12.6,15.55,3.15,-315.97,6846.61,6617.32,2025-11-18
2025-11-11,call,em75_skip_bear,BULL,BCD,6925.0,6915.0,12.6,15.55,3.15,-315.97,6846.61,6617.32,2025-11-18
2025-11-11,put,put_regime,BULL,BPC,6775.0,6765.0,23.95,21.9,1.85,-815.97,6846.61,6642.16,2025-11-19
2025-11-12,call,50d_always_bull,BULL,BPC,6860.0,6850.0,50.0,45.7,4.1,-590.97,6850.92,6642.16,2025-11-19
2025-11-12,call,50d_regime_follow,BULL,BPC,6860.0,6850.0,50.0,45.7,4.1,-590.97,6850.92,6642.16,2025-11-19
2025-11-12,call,50d_skip_bear,BULL,BPC,6860.0,6850.0,50.0,45.7,4.1,-590.97,6850.92,6642.16,2025-11-19
2025-11-12,call,em75_always_bull,BULL,BCD,6930.0,6920.0,13.7,16.75,3.25,-325.97,6850.92,6642.16,2025-11-19
2025-11-12,call,em75_always_short,BULL,BCC,6920.0,6930.0,16.75,13.7,2.85,284.03,6850.92,6642.16,2025-11-19
2025-11-12,call,em75_regime_follow,BULL,BCD,6930.0,6920.0,13.7,16.75,3.25,-325.97,6850.92,6642.16,2025-11-19
2025-11-12,call,em75_skip_bear,BULL,BCD,6930.0,6920.0,13.7,16.75,3.25,-325.97,6850.92,6642.16,2025-11-19
2025-11-12,put,put_regime,BULL,BPC,6765.0,6755.0,27.8,25.6,2.0,-800.97,6850.92,6538.76,2025-11-20
2025-11-13,call,50d_always_bull,BULL,BPC,6745.0,6735.0,66.1,61.95,3.95,-605.97,6737.49,6538.76,2025-11-20
2025-11-13,call,50d_regime_follow,BULL,BPC,6745.0,6735.0,66.1,61.95,3.95,-605.97,6737.49,6538.76,2025-11-20
2025-11-13,call,50d_skip_bear,BULL,BPC,6745.0,6735.0,66.1,61.95,3.95,-605.97,6737.49,6538.76,2025-11-20
2025-11-13,call,em75_always_bull,BULL,BCD,6845.0,6835.0,20.25,23.3,3.25,-325.97,6737.49,6538.76,2025-11-20
2025-11-13,call,em75_always_short,BULL,BCC,6835.0,6845.0,23.3,20.25,2.85,284.03,6737.49,6538.76,2025-11-20
2025-11-13,call,em75_regime_follow,BULL,BCD,6845.0,6835.0,20.25,23.3,3.25,-325.97,6737.49,6538.76,2025-11-20
2025-11-13,call,em75_skip_bear,BULL,BCD,6845.0,6835.0,20.25,23.3,3.25,-325.97,6737.49,6538.76,2025-11-20
2025-11-13,put,put_regime,BULL,BPC,6630.0,6620.0,34.9,32.8,1.9,-810.97,6737.49,6602.99,2025-11-21
2025-11-14,call,50d_always_bull,BEAR,BPC,6745.0,6735.0,63.6,59.65,3.75,-625.97,6734.11,6602.99,2025-11-21
